trip_id,route_id,service_id,direction_id,shape_id,trip_short_name,trip_headsign,plk_category_code,plk_train_number,plk_train_name
PLK_PR_2026_498202420,PR_REG,PLK_306,,RAIL_2425,19257,Radomsko,R,19257,
PLK_PR_2026_498466989_LEG0,PR_RP_BUS,PLK_80,,,87090 Harpun,Poznań Główny,RP,87090,HARPUN
PLK_PR_2026_498466989_LEG1,PR_RP,PLK_80,,RAIL_504,87090 Harpun,Poznań Główny,RP,87090,HARPUN
PLK_PR_2026_498777251,PR_REG,PLK_190,,RAIL_2221,96389,Gdynia Główna,R,96389,
PLK_PR_2026_498812959,PR_REG,PLK_190,,RAIL_2221,96315,Gdynia Główna,R,96315,
PLK_PR_2026_498813997,PR_REG,PLK_592,,RAIL_2002,39652/3 Podkarpacka Kolej Aglomeracyjna,Rzeszów Główny,R,39652/3,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_499182904,PR_REG,PLK_2,,RAIL_2143,88683,Kołobrzeg,R,88683,
PLK_PR_2026_499307887,PR_REG,PLK_171,,RAIL_2095,55238/9,Włocławek,R,55238/9,
PLK_PR_2026_499414729_LEG0,PR_K22,PLK_2,1,RAIL_1902,24909,Katowice,K22 BUS/R,24909,
PLK_PR_2026_499414729_LEG1,PR_K22_BUS,PLK_2,1,,24909,Katowice,K22 BUS/R,24909,
PLK_PR_2026_499433309,PR_REG,PLK_254,,RAIL_1987,67925,Poznań Główny,Os,67925,
PLK_PR_2026_499594279,PR_REG,PLK_382,,RAIL_2289,76516,Kluczbork,R,76516,
PLK_PR_2026_499653323,PR_REG,PLK_10,,RAIL_2027,39442,Tarnów,R,39442,
PLK_PR_2026_499759066,PR_REG,PLK_254,,RAIL_2173,87564/5,Zielona Góra Główna,R,87564/5,
PLK_PR_2026_499840030,PR_REG_BUS,PLK_19,,,55388/9,Gdańsk Rębiechowo,BUS,55388/9,KZ 1
PLK_PR_2026_499868626,PR_REG_BUS,PLK_0,,,96956/7,Kartuzy,R,96956/7,KZ2
PLK_PR_2026_499874245,PR_REG,PLK_38,,RAIL_2360,80232,Łobez,R,80232,
PLK_PR_2026_499941850,PR_K52,PLK_0,0,RAIL_511,43602 Wanda,Kraków Główny,K52,43602,WANDA
PLK_PR_2026_500169455,PR_REG,PLK_7,,RAIL_1965,88354,Krzyż,R,88354,
PLK_PR_2026_500235009,PR_REG,PLK_33,,RAIL_2013,39254,Padew,R,39254,
PLK_PR_2026_500253783,PR_REG,PLK_2,,RAIL_1920,90718/9,Olsztyn Główny,R,90718/9,
PLK_PR_2026_500310393,PR_REG,PLK_242,,RAIL_1971,21222/3,Łódź Fabryczna,R,21222/3,
PLK_PR_2026_500756877_LEG0,PR_K22_BUS,PLK_480,1,,34237,Katowice,K22/K22 BUS,34237,
PLK_PR_2026_500756877_LEG1,PR_K22,PLK_480,1,RAIL_1894,34237,Katowice,K22/K22 BUS,34237,
PLK_PR_2026_500756877_LEG2,PR_K22_BUS,PLK_480,1,,34237,Katowice,K22/K22 BUS,34237,
PLK_PR_2026_500915452,PR_K3P,PLK_0,0,RAIL_968,34054/5 Nikifor,Katowice,K3P/K7/K7P,34054/5,NIKIFOR
PLK_PR_2026_500967960,PR_REG,PLK_254,,RAIL_2253,95823,Malbork,R,95823,
PLK_PR_2026_501066958,PR_REG_BUS,PLK_7,,,55422/3,Gdańsk Rębiechowo,BUS,55422/3,KZ 1
PLK_PR_2026_501229114,PR_REG,PLK_256,,RAIL_2428,14222/3,Częstochowa,R,14222/3,
PLK_PR_2026_501372924,PR_PKM4,PLK_106,0,RAIL_1641,77553,Poznań Główny,R,77553,PKM4
PLK_PR_2026_501482643,PR_REG,PLK_254,,RAIL_2107,55611,Bydgoszcz Główna,R,55611,
PLK_PR_2026_502324682,PR_REG,PLK_238,,RAIL_1986,33726 Podkarpacka Kolej Aglomeracyjna,Rzeszów Główny,R,33726,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_502375162,PR_REG,PLK_536,,RAIL_1864,14217,Częstochowa,R,14217,
PLK_PR_2026_502576588,PR_REG,PLK_22,,RAIL_2078,10210,Białystok,R,10210,
PLK_PR_2026_502592593,PR_REG,PLK_254,,RAIL_1919,50720/1,Malbork,R,50720/1,
PLK_PR_2026_502670726,PR_RP_BUS,PLK_19,,,66104 Kamieńczyk,Jelenia Góra,RP,66104,KAMIEŃCZYK
PLK_PR_2026_502830216,PR_REG,PLK_2,,RAIL_2145,51200,Kutno,R,51200,
PLK_PR_2026_502958389,PR_REG_BUS,PLK_0,,,49004,Szczecin Główny,BUS,49004,
PLK_PR_2026_503729350,PR_REG,PLK_80,,RAIL_1859,41208,Łódź Fabryczna,R,41208,
PLK_PR_2026_503787452,PR_REG,PLK_120,,RAIL_2241,94926,Gliwice,R,94926,
PLK_PR_2026_503939816,PR_REG,PLK_2,,RAIL_2465,46222/3,Wrocław Główny,R,46222/3,
PLK_PR_2026_504075392,PR_REG,PLK_238,,RAIL_2022,30464,Rzeszów Główny,R,30464,
PLK_PR_2026_504210596,PR_REG,PLK_19,,RAIL_1970,78533 Wilda,Kostrzyn,R,78533,WILDA
PLK_PR_2026_504942454,PR_REG,PLK_578,,RAIL_2342,94935,Kędzierzyn-Koźle,R,94935,
PLK_PR_2026_504981620,PR_REG,PLK_3,,RAIL_2541,75318/9,Toruń Wschodni,R,75318/9,
PLK_PR_2026_505075590,PR_REG,PLK_607,,RAIL_2446,59910/1,Szymany Lotnisko,R,59910/1,
PLK_PR_2026_505086331,PR_REG,PLK_254,,RAIL_2497,78505 Pliszka,Szczecin Główny,R,78505,PLISZKA
PLK_PR_2026_505312459,PR_IR,PLK_469,,RAIL_437,17510/1 Lutynia,Poznań Główny,IR/R,17510/1,LUTYNIA
PLK_PR_2026_505494376,PR_REG,PLK_80,,RAIL_1859,41218,Łódź Fabryczna,R,41218,
PLK_PR_2026_505868888_LEG0,PR_REG_BUS,PLK_9,,,88914,Miastko,R,88914,
PLK_PR_2026_505868888_LEG1,PR_REG,PLK_9,,RAIL_2645,88914,Miastko,R,88914,
PLK_PR_2026_505877306,PR_K7,PLK_21,1,RAIL_763,30657,Muszyna,K7,30657,
PLK_PR_2026_506889927,PR_REG,PLK_171,,RAIL_2599,5358 Stadttore-Linie,Bützow,R,80889,STADTTORE-LINIE
PLK_PR_2026_507209602,PR_REG,PLK_2,,RAIL_2221,96309,Gdynia Główna,R,96309,
PLK_PR_2026_507281956,PR_REG,PLK_3,,RAIL_2505,96232,Gdańsk Wrzeszcz,R,96232,
PLK_PR_2026_507894000,PR_REG,PLK_16,,RAIL_1930,10361,Białystok,R,10361,
PLK_PR_2026_507950510,PR_REG,PLK_203,,RAIL_2618,46461,Kłodzko Miasto,R,46461,
PLK_PR_2026_508026857,PR_REG,PLK_271,,RAIL_1864,14231,Częstochowa,R,14231,
PLK_PR_2026_508332228,PR_REG,PLK_280,,RAIL_1864,14229,Częstochowa,R,14229,
PLK_PR_2026_508446700,PR_REG,PLK_50,,RAIL_2020,30405,Przemyśl Główny,R,30405,
PLK_PR_2026_508482098,PR_REG,PLK_332,,RAIL_2534,57354/5,Poznań Główny,R,57354/5,
PLK_PR_2026_508487830,PR_REG,PLK_0,,RAIL_2001,39204/5 Podkarpacka Kolej Aglomeracyjna,Jasionka Lotnisko,R,39204/5,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_508688533,PR_REG,PLK_254,,RAIL_2210,64206/7,Racibórz,R,64206/7,
PLK_PR_2026_508787773,PR_REG,PLK_60,,RAIL_2158,5832,Guben,R,77833,RB92
PLK_PR_2026_509212575,PR_REG_BUS,PLK_19,,,96900/1,Kościerzyna,BUS,96900/1,KZ2
PLK_PR_2026_509476276,PR_REG,PLK_185,,RAIL_2475,85436/7,Toruń Wschodni,R,85436/7,
PLK_PR_2026_509504855,PR_REG,PLK_120,,RAIL_2342,94943,Kędzierzyn-Koźle,R,94943,
PLK_PR_2026_509700661,PR_REG,PLK_2,,RAIL_2587,10432,Czeremcha,R,10432,
PLK_PR_2026_509781056,PR_REG,PLK_97,,RAIL_2264,88756/7,Szczecin Główny,R,88756/7,
PLK_PR_2026_509971483,PR_REG,PLK_254,,RAIL_2071,22313,Chełm,R,22313,
PLK_PR_2026_510002231,PR_REG,PLK_0,,RAIL_2388,20750/1,Kielce Główne,R,20750/1,
PLK_PR_2026_510126918,PR_REG,PLK_0,,RAIL_2001,39210/1 Podkarpacka Kolej Aglomeracyjna,Jasionka Lotnisko,R,39210/1,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_510259081_LEG0,PR_REG,PLK_9,,RAIL_2643,88925,Słupsk,R,88925,
PLK_PR_2026_510259081_LEG1,PR_REG_BUS,PLK_9,,,88925,Słupsk,R,88925,
PLK_PR_2026_510456875,PR_REG,PLK_74,,RAIL_1859,41212,Łódź Fabryczna,R,41212,
PLK_PR_2026_510623242,PR_REG,PLK_254,,RAIL_2084,64632,Kędzierzyn-Koźle,R,64632,
PLK_PR_2026_510628298,PR_RP,PLK_167,,RAIL_471,22415,Zamość Wschód,RP,22415,
PLK_PR_2026_510750725,PR_REG,PLK_323,,RAIL_2389,55216/7,Inowrocław,R,55216/7,
PLK_PR_2026_510889251,PR_REG,PLK_2,,RAIL_2505,96206,Gdańsk Wrzeszcz,R,96206,
PLK_PR_2026_511136403,PR_REG,PLK_306,,RAIL_2428,14222/3,Częstochowa,R,14222/3,
PLK_PR_2026_511789405,PR_REG,PLK_254,,RAIL_2063,66619,Nysa,R,66619,
PLK_PR_2026_511817322_LEG0,PR_REG,PLK_254,,RAIL_2015,39258,Padew,BUS/R,39258,
PLK_PR_2026_511817322_LEG1,PR_REG_BUS,PLK_254,,,39258,Padew,BUS/R,39258,
PLK_PR_2026_511873841,PR_REG,PLK_252,,RAIL_2505,55784,Gdańsk Wrzeszcz,R,55784,
PLK_PR_2026_512058675,PR_REG,PLK_0,,RAIL_2058,10474/5,Białystok,R,10474/5,
PLK_PR_2026_512287555,PR_REG,PLK_2,,RAIL_2112,80426,Słupsk,R,80426,
PLK_PR_2026_512371647,PR_REG,PLK_254,,RAIL_1341,76904,Głogów,R,76904,
PLK_PR_2026_512533538,PR_REG,PLK_2,,RAIL_2084,64624,Kędzierzyn-Koźle,R,64624,
PLK_PR_2026_512916617,PR_RP,PLK_87,,RAIL_494,12205,Chełm,RP,12205,
PLK_PR_2026_513188322,PR_REG,PLK_285,,RAIL_2046,42302/3,Kielce Główne,R,42302/3,
PLK_PR_2026_513641614,PR_REG,PLK_588,,RAIL_2262,88714/5,Świnoujście Port,R,88714/5,
PLK_PR_2026_513744840,PR_REG,PLK_0,,RAIL_2213,96408/9,Kartuzy,R,96408/9,
PLK_PR_2026_513817458_LEG0,PR_REG,PLK_145,,RAIL_2671,78947 Gwda,Kołobrzeg,R,78947,GWDA
PLK_PR_2026_513817458_LEG1,PR_REG_BUS,PLK_145,,,78947 Gwda,Kołobrzeg,R,78947,GWDA
PLK_PR_2026_513949097,PR_REG,PLK_7,,RAIL_2004,23513,Rudnik nad Sanem,R,23513,
PLK_PR_2026_514032548_LEG0,PR_REG_BUS,PLK_934,,,80200/1 Ina,Kostrzyn,R,80200/1,INA
PLK_PR_2026_514032548_LEG1,PR_REG,PLK_934,,RAIL_2686,80200/1 Ina,Kostrzyn,R,80200/1,INA
PLK_PR_2026_514073474,PR_REG,PLK_19,,RAIL_2465,46232/3,Wrocław Główny,R,46232/3,
PLK_PR_2026_514090306,PR_REG,PLK_254,,RAIL_2440,33822,Leżajsk,R,33822,
PLK_PR_2026_514621640,PR_REG,PLK_254,,RAIL_2505,96204,Gdańsk Wrzeszcz,R,96204,
PLK_PR_2026_514659302,PR_REG,PLK_254,,RAIL_1942,55230,Mogilno,R,55230,
PLK_PR_2026_514699262,PR_REG,PLK_515,,RAIL_2047,42312/3,Włoszczowa Północ,R,42312/3,
PLK_PR_2026_514700479,PR_REG_BUS,PLK_0,,,55662/3,Gdańsk Rębiechowo,BUS,55662/3,KZ 3
PLK_PR_2026_514915900,PR_REG,PLK_322,,RAIL_2124,5838,Guben,R,77839,RB92
PLK_PR_2026_515170367,PR_K2,PLK_507,1,RAIL_920,23314/5,Kraków Główny,K2/R,23314/5,
PLK_PR_2026_515201476,PR_REG,PLK_984,,RAIL_2264,88750/1,Szczecin Główny,R,88750/1,
PLK_PR_2026_515302850,PR_REG,PLK_17,,RAIL_2148,88878,Wysoka Kamieńska,R,88878,
PLK_PR_2026_515544874,PR_REG,PLK_241,,RAIL_1691,55665,Laskowice Pomorskie,R,55665,
PLK_PR_2026_515549605,PR_REG,PLK_7,,RAIL_2568,60561,Namysłów,R,60561,
PLK_PR_2026_515603450,PR_REG,PLK_2,,RAIL_2423,11296,Łódź Fabryczna,R,11296,
PLK_PR_2026_515811978,PR_K7P,PLK_0,1,RAIL_1904,33155 Nikifor,Krynica-Zdrój,K7/K7P,33155,NIKIFOR
PLK_PR_2026_515969708,PR_K5,PLK_334,1,RAIL_622,30505 Kasprowy,Zakopane,K5,30505,KASPROWY
PLK_PR_2026_516172777,PR_REG,PLK_146,,RAIL_2217,24304/5,Częstochowa,R,24304/5,
PLK_PR_2026_516200457,PR_REG,PLK_345,,RAIL_2267,88541,Szczecin Główny,R,88541,
PLK_PR_2026_516235153,PR_REG,PLK_254,,RAIL_2360,80232,Łobez,R,80232,
PLK_PR_2026_516237240,PR_REG,PLK_354,,RAIL_2286,15204/5,Toruń Wschodni,R,15204/5,
PLK_PR_2026_516689976,PR_REG,PLK_9,,RAIL_2097,50779,Chojnice,R,50779,
PLK_PR_2026_516780511,PR_REG_BUS,PLK_0,,,49009,Angermünde,BUS,49009,
PLK_PR_2026_516969867,PR_REG,PLK_261,,RAIL_1859,41208,Łódź Fabryczna,R,41208,
PLK_PR_2026_516984437,PR_REG,PLK_7,,RAIL_2213,96520/1,Kartuzy,R,96520/1,
PLK_PR_2026_517018911,PR_REG,PLK_2,,RAIL_1859,41218,Łódź Fabryczna,R,41218,
PLK_PR_2026_517102895_LEG0,PR_REG_BUS,PLK_254,,,80245,Szczecin Główny,R,80245,
PLK_PR_2026_517102895_LEG1,PR_REG,PLK_254,,RAIL_2694,80245,Szczecin Główny,R,80245,
PLK_PR_2026_517126060,PR_REG,PLK_254,,RAIL_2076,10209,Kuźnica Białostocka,R,10209,
PLK_PR_2026_517178327,PR_REG,PLK_2,,RAIL_2221,96311,Gdynia Główna,R,96311,
PLK_PR_2026_517315963,PR_REG,PLK_745,,RAIL_2271,80726/7,Port Lotniczy Szczecin Goleniów,R,80726/7,S2
PLK_PR_2026_517442655,PR_REG,PLK_2,,RAIL_2581,10413,Białystok,R,10413,
PLK_PR_2026_517449805,PR_REG,PLK_0,,RAIL_1993,95613,Olsztyn Główny,R,95613,
PLK_PR_2026_517554715,PR_REG,PLK_521,,RAIL_2328,90200/1,Jabłonowo Pomorskie,R,90200/1,
PLK_PR_2026_517721856,PR_REG_BUS,PLK_7,,,55544/5,Kartuzy,BUS,55544/5,KZ 1
PLK_PR_2026_517786636,PR_REG,PLK_254,,RAIL_2082,55624,Inowrocław,R,55624,
PLK_PR_2026_517980585,PR_REG,PLK_329,,RAIL_2308,79610/1 Łącza,Zielona Góra Główna,R,79610/1,ŁĄCZA
PLK_PR_2026_518087997,PR_REG,PLK_319,,RAIL_2185,90416,Gdynia Główna,R,90416,
PLK_PR_2026_518114762,PR_REG,PLK_541,,RAIL_1864,14225,Częstochowa,R,14225,
PLK_PR_2026_518160062,PR_REG,PLK_211,,RAIL_2418,88690/1,Szczecin Główny,R,88690/1,
PLK_PR_2026_518314806,PR_REG,PLK_319,,RAIL_2426,41224/5,Łódź Kaliska,R,41224/5,
PLK_PR_2026_518359916_LEG0,PR_REG_BUS,PLK_83,,,33712,Rzeszów Główny,BUS/R,33712,
PLK_PR_2026_518359916_LEG1,PR_REG,PLK_83,,RAIL_2659,33712,Rzeszów Główny,BUS/R,33712,
PLK_PR_2026_518427515,PR_REG,PLK_318,,RAIL_2118,55632/3,Toruń Wschodni,R,55632/3,
PLK_PR_2026_518611732_LEG0,PR_REG,PLK_254,,RAIL_2656,23434/5,Rzeszów Główny,BUS/R,23434/5,
PLK_PR_2026_518611732_LEG1,PR_REG_BUS,PLK_254,,,23434/5,Rzeszów Główny,BUS/R,23434/5,
PLK_PR_2026_518611732_LEG2,PR_REG,PLK_254,,RAIL_2657,23434/5,Rzeszów Główny,BUS/R,23434/5,
PLK_PR_2026_518628854,PR_REG,PLK_254,,RAIL_2010,30824,Rzeszów Główny,R,30824,
PLK_PR_2026_518904060,PR_REG,PLK_254,,RAIL_2249,95835,Malbork,R,95835,
PLK_PR_2026_519020931,PR_REG,PLK_225,,RAIL_2542,78940/1 Muszelka,Kołobrzeg,R,78940/1,MUSZELKA
PLK_PR_2026_519054800,PR_REG,PLK_66,,RAIL_2019,30403,Medyka,R,30403,
PLK_PR_2026_519256598,PR_REG,PLK_516,,RAIL_2497,78501 Odrzanka,Szczecin Główny,R,78501,ODRZANKA
PLK_PR_2026_519299761_LEG0,PR_REG_BUS,PLK_179,,,39287,Dębica,BUS/R,39287,
PLK_PR_2026_519299761_LEG1,PR_REG,PLK_179,,RAIL_2702,39287,Dębica,BUS/R,39287,
PLK_PR_2026_519357727,PR_REG,PLK_16,,RAIL_1929,10336,Czyżew,R,10336,
PLK_PR_2026_519790094,PR_REG,PLK_39,,RAIL_1930,10359,Białystok,R,10359,
PLK_PR_2026_519902193,PR_REG,PLK_3,,RAIL_2392,75316/7,Toruń Wschodni,R,75316/7,
PLK_PR_2026_520008590,PR_REG,PLK_235,,RAIL_2539,55869,Gdynia Chylonia,R,55869,
PLK_PR_2026_520264211,PR_REG,PLK_19,,RAIL_2111,80423,Ustka Uroczysko,R,80423,
PLK_PR_2026_520328186,PR_REG,PLK_324,,RAIL_2250,55842,Bydgoszcz Główna,R,55842,
PLK_PR_2026_520438362_LEG0,PR_K22,PLK_355,1,RAIL_1889,24905,Katowice,K22/K22 BUS/R,24905,
PLK_PR_2026_520438362_LEG1,PR_K22_BUS,PLK_355,1,,24905,Katowice,K22/K22 BUS/R,24905,
PLK_PR_2026_520535931,PR_REG,PLK_33,,RAIL_1967,87534 Wilda,Poznań Główny,R,87534,WILDA
PLK_PR_2026_520623129,PR_REG,PLK_0,,RAIL_1892,20431,Sędziszów,R,20431,
PLK_PR_2026_520831312_LEG0,PR_K22,PLK_254,1,RAIL_1902,24909,Katowice,K22 BUS/R,24909,
PLK_PR_2026_520831312_LEG1,PR_K22_BUS,PLK_254,1,,24909,Katowice,K22 BUS/R,24909,
PLK_PR_2026_521046043,PR_REG,PLK_60,,RAIL_2207,21202/3,Terespol,R,21202/3,
PLK_PR_2026_521278024,PR_REG,PLK_286,,RAIL_2241,94912,Gliwice,R,94912,
PLK_PR_2026_522101144,PR_REG,PLK_171,,RAIL_2337,90221,Olsztyn Główny,R,90221,
PLK_PR_2026_522330414,PR_REG,PLK_56,,RAIL_2193,51804,Białystok,R,51804,
PLK_PR_2026_522689366,PR_IR,PLK_254,,RAIL_434,10130/1,Warszawa Wschodnia,IR,10130/1,
PLK_PR_2026_523413120,PR_REG,PLK_10,,RAIL_2097,50793,Chojnice,R,50793,
PLK_PR_2026_523529029,PR_REG,PLK_274,,RAIL_2046,42302/3,Kielce Główne,R,42302/3,
PLK_PR_2026_523722618,PR_IR,PLK_179,,RAIL_439,71502/3 Lutynia,Warszawa Wschodnia,IR/R,71502/3,LUTYNIA
PLK_PR_2026_523794890,PR_REG_BUS,PLK_235,,,96950/1,Kartuzy,BUS,96950/1,KZ2
PLK_PR_2026_524092874,PR_REG,PLK_225,,RAIL_1932,20400,Kielce Główne,R,20400,
PLK_PR_2026_524227561,PR_REG,PLK_290,,RAIL_2505,96210,Gdańsk Wrzeszcz,R,96210,
PLK_PR_2026_524849318,PR_REG,PLK_751,,RAIL_2185,90422,Gdynia Główna,R,90422,
PLK_PR_2026_524882429,PR_REG,PLK_536,,RAIL_2429,14214/5,Częstochowa,R,14214/5,
PLK_PR_2026_525242866,PR_REG,PLK_190,,RAIL_2221,96397,Gdynia Główna,R,96397,
PLK_PR_2026_525339448,PR_REG_BUS,PLK_122,,,30870,Jasło,BUS,30870,
PLK_PR_2026_525339473,PR_REG,PLK_0,,RAIL_2071,22323,Chełm,R,22323,
PLK_PR_2026_525646549,PR_REG,PLK_444,,RAIL_2330,90745,Olsztyn Główny,R,90745,
PLK_PR_2026_525668921,PR_REG,PLK_338,,RAIL_2494,78703,Kostrzyn,R,78703,
PLK_PR_2026_525768459,PR_REG,PLK_0,,RAIL_2253,95873,Malbork,R,95873,
PLK_PR_2026_525985141,PR_REG,PLK_0,,RAIL_2307,20607,Busko-Zdrój,R,20607,
PLK_PR_2026_526522146,PR_REG,PLK_254,,RAIL_2194,15801,Ełk,R,15801,
PLK_PR_2026_526671942,PR_RP,PLK_238,,RAIL_479,30442 Niedźwiadek,Rzeszów Główny,RP,30442,NIEDŹWIADEK
PLK_PR_2026_526919234,PR_RP,PLK_165,,RAIL_471,22421,Zamość Wschód,RP,22421,
PLK_PR_2026_527129622,PR_REG,PLK_7,,RAIL_2161,55368,Tczew,R,55368,
PLK_PR_2026_527256059,PR_REG,PLK_240,,RAIL_2558,78521 Ilanka,Szczecin Główny,R,78521,ILANKA
PLK_PR_2026_527563547,PR_REG,PLK_12,,RAIL_2433,30863,Krosno,R,30863,
PLK_PR_2026_527741157,PR_REG,PLK_19,,RAIL_1994,30916 Podkarpacka Kolej Aglomeracyjna,Rzeszów Główny,R,30916,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_527777808,PR_REG,PLK_9,,RAIL_2175,78568/9,Gorzów Wielkopolski,R,78568/9,
PLK_PR_2026_527936357,PR_REG,PLK_2,,RAIL_2145,51204,Kutno,R,51204,
PLK_PR_2026_527959108,PR_REG,PLK_146,,RAIL_2031,20503,Włoszczowa Północ,R,20503,
PLK_PR_2026_528057874,PR_K2,PLK_3,0,RAIL_913,32204,Kielce Główne,K2/R,32204,
PLK_PR_2026_528067843,PR_K3,PLK_2,1,RAIL_825,43316/7,Kraków Płaszów,K3,43316/7,
PLK_PR_2026_528378808,PR_K3,PLK_9,0,RAIL_827,34308/9 Karolinka,Katowice,K3,34308/9,KAROLINKA
PLK_PR_2026_528424713,PR_REG_BUS,PLK_122,,,30855,Krosno,BUS,30855,
PLK_PR_2026_528519325,PR_REG,PLK_383,,RAIL_2342,94935,Kędzierzyn-Koźle,R,94935,
PLK_PR_2026_528617123,PR_REG,PLK_231,,RAIL_2428,14222/3,Częstochowa,R,14222/3,
PLK_PR_2026_529084989,PR_REG_BUS,PLK_7,,,55560/1,Kartuzy,BUS,55560/1,KZ 1
PLK_PR_2026_529133189_LEG0,PR_REG_BUS,PLK_2,,,88916,Miastko,R,88916,
PLK_PR_2026_529133189_LEG1,PR_REG,PLK_2,,RAIL_2645,88916,Miastko,R,88916,
PLK_PR_2026_529139481,PR_REG,PLK_1,,RAIL_2165,76216,Wrocław Główny,R,76216,
PLK_PR_2026_529171587,PR_REG,PLK_0,,RAIL_1922,33512 Podkarpacka Kolej Aglomeracyjna,Kolbuszowa,R,33512,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_529211520,PR_REG,PLK_287,,RAIL_2342,94953,Kędzierzyn-Koźle,R,94953,
PLK_PR_2026_529719669,PR_REG,PLK_0,,RAIL_1924,32506,Stalowa Wola Rozwadów,R,32506,
PLK_PR_2026_529750962,PR_REG,PLK_19,,RAIL_1984,39865 Podkarpacka Kolej Aglomeracyjna,Rzeszów Główny,R,39865,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_529925906,PR_REG,PLK_751,,RAIL_2185,90414,Gdynia Główna,R,90414,
PLK_PR_2026_529995712,PR_REG,PLK_89,,RAIL_2031,20513,Włoszczowa Północ,R,20513,
PLK_PR_2026_530227136,PR_REG,PLK_0,,RAIL_2255,46546/7,Wrocław Główny,R,46546/7,
PLK_PR_2026_530460523,PR_REG_BUS,PLK_188,,,96988/9,Kartuzy,R,96988/9,KZ2
PLK_PR_2026_530501539,PR_REG,PLK_23,,RAIL_2017,39285,Dębica,R,39285,
PLK_PR_2026_530516241,PR_REG,PLK_7,,RAIL_1950,44224,Tarnowskie Góry,R,44224,
PLK_PR_2026_530672783,PR_REG,PLK_8,,RAIL_2426,41234/5,Łódź Kaliska,R,41234/5,
PLK_PR_2026_531085901_LEG0,PR_K22,PLK_254,1,RAIL_1890,34235,Katowice,K22/K22 BUS,34235,
PLK_PR_2026_531085901_LEG1,PR_K22_BUS,PLK_254,1,,34235,Katowice,K22/K22 BUS,34235,
PLK_PR_2026_531335702,PR_REG,PLK_538,,RAIL_1864,14209,Częstochowa,R,14209,
PLK_PR_2026_531896738,PR_REG,PLK_254,,RAIL_2548,90964/5,Szymany Lotnisko,R,90964/5,
PLK_PR_2026_532126937,PR_REG,PLK_16,,RAIL_2071,22311,Chełm,R,22311,
PLK_PR_2026_532286226,PR_REG,PLK_0,,RAIL_1979,5387,Rzepin,R,5387,RB91
PLK_PR_2026_532372692,PR_K7,PLK_25,1,RAIL_776,30601,Piwniczna,K7,30601,
PLK_PR_2026_532393460,PR_K5,PLK_0,0,RAIL_618,30574/5 Podhalańska Kolej Regionalna,Rabka Zaryte,K5,30574/5,PODHALAŃSKA KOLEJ REGIONALNA
PLK_PR_2026_532605099_LEG0,PR_REG,PLK_0,,RAIL_2643,88919,Słupsk,R,88919,
PLK_PR_2026_532605099_LEG1,PR_REG_BUS,PLK_0,,,88919,Słupsk,R,88919,
PLK_PR_2026_532767628_LEG0,PR_REG,PLK_2,,RAIL_2679,67524/5,Ostrów Wielkopolski,R,67524/5,
PLK_PR_2026_532767628_LEG1,PR_REG_BUS,PLK_2,,,67524/5,Ostrów Wielkopolski,R,67524/5,
PLK_PR_2026_532767628_LEG2,PR_REG,PLK_2,,RAIL_2680,67524/5,Ostrów Wielkopolski,R,67524/5,
PLK_PR_2026_532777392,PR_REG,PLK_322,,RAIL_2299,5841,Zielona Góra Główna,R,77860,RB92
PLK_PR_2026_533179556,PR_REG,PLK_25,,RAIL_2138,22825,Lublin Główny,R,22825,
PLK_PR_2026_533204354,PR_REG,PLK_254,,RAIL_2158,5842,Guben,R,77843,RB92
PLK_PR_2026_533821446,PR_REG,PLK_751,,RAIL_2185,90416,Gdynia Główna,R,90416,
PLK_PR_2026_533845475,PR_REG,PLK_0,,RAIL_1949,11819,Terespol,R,11819,
PLK_PR_2026_533923862,PR_REG,PLK_17,,RAIL_2143,88683,Kołobrzeg,R,88683,
PLK_PR_2026_534128337,PR_REG,PLK_235,,RAIL_2555,87940 Trygław,Poznań Główny,R,87940,TRYGŁAW
PLK_PR_2026_534308568,PR_REG,PLK_27,,RAIL_1922,33528 Podkarpacka Kolej Aglomeracyjna,Kolbuszowa,R,33528,PODKARPACKA KOLEJ AGLOMERACYJNA
PLK_PR_2026_534822554,PR_REG,PLK_7,,RAIL_1946,44244/5,Częstochowa,R,44244/5,
PLK_PR_2026_534882657,PR_REG,PLK_70,,RAIL_2204,12214/5,Chełm,R,12214/5,
PLK_PR_2026_534909532,PR_REG,PLK_7,,RAIL_2210,64216/7,Racibórz,R,64216/7,
PLK_PR_2026_535016978,PR_REG,PLK_2,,RAIL_2221,96393,Gdynia Główna,R,96393,
PLK_PR_2026_535044811,PR_REG,PLK_220,,RAIL_2341,64322,Gliwice,R,64322,
PLK_PR_2026_535084397,PR_IR,PLK_203,,RAIL_437,17502/3 Prosna,Poznań Główny,IR/R,17502/3,PROSNA
PLK_PR_2026_535140069,PR_REG,PLK_306,,RAIL_2428,14206/7,Częstochowa,R,14206/7,
